Company Name,RIC,RIC1(ticker),delisted MM,delisted YY,ISIN,CUSIP,SEDOL
Carr's Group PLC,CARRC.L,CARRC,0,0,GB0033698720,,3369872
Tclarke PLC,CTO.L,CTO,0,0,GB0001961035,,0196103
Intermediate Capital Group PLC,ICP.L,ICP,0,0,GB00BYWN0F98,,BYWN0F9
JPmorgan US Smaller Companies Investment Trust PLC,JUSC.L,JUSC,0,0,GB00BRK01058,,BRK0105
Leeds Group PLC,LDSG.L,LDSG,0,0,GB0002015021,,0201502
Tanfield Group PLC,TAN.L,TAN,0,0,GB00BYT1DJ19,,BYT1DJ1
Landore Resources Ltd,LND.L,LND,0,0,GB00BJL5F346,,BJL5F34
MobilityOne Ltd,MBO.L,MBO,0,0,GB0005100606,,0510060
Manchester And London Investment Trust PLC,MNL.L,MNL,0,0,GB00B4QHFM95,,B4QHFM9
MS International PLC,MSTL.L,MSTL,0,0,GG00BMX4VR69,,BMX4VR6
Marwyn Value Investors Ltd,MRWN.L,MRWN,0,0,JE00B1Z48326,,B1Z4832
PHSC PLC,PHSC.L,PHSC,0,0,GB0002258472,,0225847
Vanquis Banking Group PLC,VANQ.L,VANQ,0,0,GB0005957005,,0595700
Pittards PLC,PTTD.L,PTTD,0,0,KYG5897M1740,,BYTRG23
PPHE Hotel Group Ltd,PPH.L,PPH,0,0,GB0033113456,,3311345
Quadrise PLC,QED.L,QED,0,0,GB00B1Z4ST84,,B1Z4ST8
Quarto Group Inc,QRT.L,QRT,0,0,GB00BM8NGB73,,BM8NGB7
Real Estate Credit Investments Ltd,RECIV.L,RECIV,0,0,GG00B1Z5FH87,,B1Z5FH8
Ross Group PLC,RGP.L,RGP,0,0,GB00B11DDB67,,B11DDB6
Schroders PLC,SDR.L,SDR,0,0,US74772E1001,74772E100,0715661
M&C Saatchi PLC,SAA.L,SAA,0,0,GB00B0HW5366,,B0HW536
Spirent Communications plc,SPT.L,SPT,0,0,GB0002192606,,0219260
SThree PLC,STEMS.L,STEMS,0,0,GB00BP9LHF23,,BP9LHF2
Steppe Cement Ltd,STCM.L,STCM,0,0,GB00B01F7T14,,B01F7T1
Judges Scientific PLC,JDG.L,JDG,0,0,GB0004726096,,0472609
Jersey Electricity PLC,JLEC.L,JLEC,0,0,GB00B0KM9T71,,B0KM9T7
Kingfisher PLC,KGF.L,KGF,0,0,GB0032398678,,3239867
LSL Property Services PLC,LSL.L,LSL,0,0,JE00B43SP147,,B43SP14
Lindsell Train Investment Trust PLC,LDIT.L,LDIT,0,0,GB0003435012,,0343501
Pagegroup PLC,PAGE.L,PAGE,0,0,GB0033195214,,3319521
New Century AIM VCT PLC,NECE.L,NECE,0,0,GB00B1G5HX72,,B1G5HX7
Restore PLC,RSTP.L,RSTP,0,0,GB0030232317,,3023231
Lok'n Store Group plc,LOK.L,LOK,0,0,GB00B06JWZ91,,B06JWZ9
Macfarlane Group PLC,MACF.L,MACF,0,0,GB00BM8H3X05,,BM8H3X0
Naked Wines PLC,WINEW.L,WINEW,0,0,GB0007276115,,0727611
Morgan Sindall Group PLC,MGNS.L,MGNS,0,0,GB0005518872,,0551887
M P Evans Group PLC,MPE.L,MPE,0,0,GB00B1FMDH51,,B1FMDH5
Martin Currie Global Portfolio Trust PLC,MNP.L,MNP,0,0,GB00B021F836,,B021F83
Oakley Capital Investments Ltd,OCIO.L,OCIO,0,0,GB0008085614,,0808561
Petra Diamonds Ltd,PDL.L,PDL,0,0,GB0007538100,,0753810
ME Group International PLC,MEGPM.L,MEGPM,0,0,GB0005372411,,0537241
Grafenia PLC,GRAG.L,GRAG,0,0,BMG670131058,,B23DL39
Water Intelligence PLC,WATRI.L,WATRI,0,0,BMG702782084,,BNYNCZ4
Ascent Resources PLC,ASCR.L,ASCR,0,0,GB0008481250,,0848125
Eenergy Group PLC,EAAS.L,EAAS,0,0,GB0009638130,,0963813
Avon Protection PLC,AVON.L,AVON,0,0,GB00BZ973D04,,BZ973D0
Ricardo PLC,RCDO.L,RCDO,0,0,GB00BJVH7905,,BJVH790
Symphony International Holdings Ltd,SIHL.L,SIHL,0,0,GB00BJP1KD31,,BJP1KD3
R E A Holdings PLC,REAH.L,REAH,0,0,GB0000667013,,0066701
Robert Walters PLC,RWA.L,RWA,0,0,GB0007370074,,0737007
Strategic Equity Capital PLC,SEC.L,SEC,0,0,VGG548121059,,B231M63
Abrdn PLC,ABDN.L,ABDN,0,0,GB0002349065,,0234906
600 Group PLC,SIXH.L,SIXH,0,0,GB0008475088,,0847508
Deltex Medical Group PLC,DEMG.L,DEMG,0,0,GB00B0BDCB21,,B0BDCB2
DCI Advisors Ltd,DOLC.L,DOLC,0,0,GB00BF8Q6K64,,BF8Q6K6
Empyrean Energy PLC,EMEL.L,EMEL,0,0,GB0008121641,,0812164
Man Group PLC,EMG.L,EMG,0,0,GB0059337583,,3103865
Bango PLC,BGO.L,BGO,0,0,VGG2803G1028,,B06GJ37
Fidelity European Trust PLC,FEV.L,FEV,0,0,GB00B09G2351,,B09G235
First Property Group PLC,FSTP.L,FSTP,0,0,JE00BJ1DLW90,,BJ1DLW9
General Accident PLC,GACC_p.L,GACC_p,0,0,GB00BK1PKQ95,,BK1PKQ9
Norman Broadbent PLC,NBB.L,NBB,0,0,GB0004109889,,0410988
Global Petroleum Ltd,GBPq.L,GBPq,0,0,GB0003463402,,0346340
Gem Diamonds Ltd,GEMD.L,GEMD,0,0,GB0003692737,,0369273
GCM Resources plc,GCM.L,GCM,0,0,GB00B3VF4Y66,,B3VF4Y6
Gulf Keystone Petroleum Ltd,GKP.L,GKP,0,0,AU000000GBP6,,B06FY17
Grainger PLC,GRI.L,GRI,0,0,VGG379591065,,B1P8H48
Baron Oil PLC,BOIL.L,BOIL,0,0,GB00B00KV284,,B00KV28
GSK plc,GSK.L,GSK,0,0,BMG4209G2077,,BYVGFL0
Serabi Gold PLC,SRB.L,SRB,0,0,GB00B04V1276,,B04V127
Esken Ltd,ESKN.L,ESKN,0,0,GB00B01QGH57,,B01QGH5
S&U PLC,SUS.L,SUS,0,0,GB00BN7SWP63,,BN7SWP6
Brand Architekts Group PLC,BARB.L,BARB,0,0,GB00BG5NDX91,,BG5NDX9
Spectris PLC,SXS.L,SXS,0,0,GB00B03HDJ73,,B03HDJ7
Halma PLC,HLMA.L,HLMA,0,0,GB0007655037,,0765503
EKF Diagnostics Holdings PLC,EKF.L,EKF,0,0,GB0008667304,,0866730
Samuel Heath and Sons PLC,HSM.L,HSM,0,0,GB0003308607,,0330860
ITV PLC,ITV.L,ITV,0,0,GB0004052071,,0405207
KSK Power Ventur PLC,KSK.L,KSK,0,0,GB0031509804,,3150980
Lansdowne Oil & Gas PLC,LOGP.L,LOGP,0,0,GB0004178710,,0417871
Alina Holdings PLC,ALNA.L,ALNA,0,0,GB0033986497,,3398649
accesso Technology Group PLC,ACSO.L,ACSO,0,0,IM00B1G29327,,B1G2932
James Latham PLC,LTHM.L,LTHM,0,0,GB00B1250X28,,B1250X2
Lowland Investment Company P L C,LWI.L,LWI,0,0,GB00B1VS7G47,,B1VS7G4
Palace Capital PLC,PCA.L,PCA,0,0,GB0001771426,,0177142
Minoan Group PLC,MIN.L,MIN,0,0,GB00B04NP100,,B04NP10
Molecular Energies PLC,MEN.L,MEN,0,0,GB00BNXGHS27,,BNXGHS2
Mountview Estates P.L.C.,MTVW.L,MTVW,0,0,GB00BF5SGF06,,BF5SGF0
MTI Wireless Edge Ltd,MWEE.L,MWEE,0,0,GB0008497975,,0849797
Utilico Emerging Markets Trust PLC,UEM.L,UEM,0,0,GB00BMT80K89,,BMT80K8
ValiRx PLC,VALX.L,VALX,0,0,GB0006081037,,0608103
VinaCapital Vietnam Opportunity Fund Ltd,VOF.L,VOF,0,0,IL0010958762,,B10BNK0
Zephyr Energy PLC,ZPHR.L,ZPHR,0,0,GB00BD45S967,,BD45S96
Volex PLC,VLX.L,VLX,0,0,GB00BLH13C52,,BLH13C5
Westmount Energy Ltd,WNRG.L,WNRG,0,0,GG00BYXVT888,,BYXVT88
WH Ireland Group PLC,WHI.L,WHI,0,0,GB00BF44KY60,,BF44KY6
abrdn New India Investment Trust PLC,ANII.L,ANII,0,0,GB0009390070,,0939007
Live Company Group PLC,LVCG.L,LVCG,0,0,GB00B0S5KR31,,B0S5KR3
Oxford Metrics PLC,OMG1.L,OMG1,0,0,GB0009241885,,0924188
Panther Securities P L C,PNS.L,PNS,0,0,GB0006048770,,0604877
Portmeirion Group PLC,PMGR.L,PMGR,0,0,GB00BGSGT481,,BGSGT48
Adm Energy PLC,ADME.L,ADME,0,0,GB0030312788,,3031278
QinetiQ Group PLC,QQ.L,QQ,0,0,GB0005132070,,0513207
Vianet Group PLC,VNET.L,VNET,0,0,GB0006957293,,0695729
British Smaller Companies VCT PLC,BSV.L,BSV,0,0,GB00BJFDXW97,,BJFDXW9
Advanced Oncotherapy PLC,AVO.L,AVO,0,0,GB00B0WMWD03,,B0WMWD0
Costain Group PLC,COSG.L,COSG,0,0,GB00B13YVN56,,B13YVN5
PCI- PAL PLC,PCIPP.L,PCIPP,0,0,GB0001403152,,0140315
CQS Natural Resources Growth and Income PLC,CYNL.L,CYNL,0,0,GB00BD6SX109,,BD6SX10
Jaywing PLC,JWNG.L,JWNG,0,0,GB00B64NSP76,,B64NSP7
Thor Energy Plc,THRL.L,THRL,0,0,GB0009737155,,0973715
Lexington Gold Ltd,LEX.L,LEX,0,0,GB0000353929,,0035392
Tiger Royalties and Investments PLC,TIRU.L,TIRU,0,0,GB00BF5KDY46,,BF5KDY4
TP ICAP Group PLC,TCAPI.L,TCAPI,0,0,GB00BD0NBV71,,BD0NBV7
Harworth Group PLC,HWG.L,HWG,0,0,BMG5479L1072,,BKY6FR5
UK Commercial Property REIT Ltd,UKCM.L,UKCM,0,0,GB0002308525,,0230852
Victoria PLC,VCP.L,VCP,0,0,JE00BMDZN391,,BMDZN39
Rolls-Royce Holdings PLC,RR.L,RR,0,0,GB00BYZJ7G42,,BYZJ7G4
Real Estate Investors PLC,RLE.L,RLE,0,0,GB00B19Z2J52,,B19Z2J5
Red Rock Resources PLC,RRR.L,RRR,0,0,GB00BZC0LC10,,BZC0LC1
Baillie Gifford UK Growth Trust PLC,BGUK.L,BGUK,0,0,GB00B63H8491,,B63H849
Afentra PLC,AET.L,AET,0,0,GB00B45XLP34,,B45XLP3
Rio Tinto PLC,RIO.L,RIO,0,0,GB00BYWKBV38,,BYWKBV3
Smiths Group PLC,SMIN.L,SMIN,0,0,GB0007913485,,0791348
SSE PLC,SSE.L,SSE,0,0,GB00B4X3Q493,,B4X3Q49
Severn Trent PLC,SVT.L,SVT,0,0,GB0007188757,,0718875
Mission Group PLC,TMGT.L,TMGT,0,0,GB00B1WY2338,,B1WY233
Seeing Machines Ltd,M2Z.L,M2Z,0,0,GB0007908733,,0790873
SEGRO PLC,SGRO.L,SGRO,0,0,GB00B1FH8J72,,B1FH8J7
Tesco PLC,TSCO.L,TSCO,0,0,GB00B11FD453,,B11FD45
Wynnstay Group PLC,WYWYN.L,WYWYN,0,0,AU0000XINAJ0,,B0SDC48
YouGov PLC,YOU.L,YOU,0,0,GB00B5ZN1N88,,B5ZN1N8
Synthomer PLC,SYNTS.L,SYNTS,0,0,GB00BLGZ9862,,BLGZ986
React Group PLC,REAT.L,REAT,0,0,GB0034212331,,3421233
Tracsis PLC,TRCS.L,TRCS,0,0,GB00B1VQ6H25,,B1VQ6H2
UIL Ltd,UTL.L,UTL,0,0,GB0009887422,,0988742
WPP PLC,WPP.L,WPP,0,0,GB00BZ2JBG28,,BZ2JBG2
Westminster Group PLC,WSG.L,WSG,0,0,GB00B28HSF71,,B28HSF7
Insig Ai PLC,INSG.L,INSG,0,0,BMG917071026,,BZ4BVN3
Zytronic PLC,ZYT.L,ZYT,0,0,JE00B8KF9B49,,B8KF9B4
Cadence Minerals PLC,KDNC.L,KDNC,0,0,GB00B1XLC220,,B1XLC22
Asia Dragon Trust PLC,DGN.L,DGN,0,0,GB00BYV31355,,BYV3135
FD Technologies PLC,FDPF.L,FDPF,0,0,GB0006971013,,0697101
Challenger Energy Group PLC,CEG.L,CEG,0,0,GB00BJP0B151,,BJP0B15
Northern Electric PLC,NTEA_p.L,NTEA_p,0,0,GB0002945029,,0294502
Norcros PLC,NXR.L,NXR,0,0,GB0031477770,,3147777
Pires Investments PLC,PIRI.L,PIRI,0,0,IM00BN2RD444,,BN2RD44
Experian PLC,EXPN.L,EXPN,0,0,GB0006546898,,0654689
Tissue Regenix Group PLC,TRX.L,TRX,0,0,GB00BYYJL418,,BYYJL41
Pathfinder Minerals PLC,PFP.L,PFP,0,0,GB00BD07SH45,,BD07SH4
Petrel Resources PLC,PET.L,PET,0,0,GB00B19NLV48,,B19NLV4
Proven Growth and Income Vct PLC,PGOO.L,PGOO,0,0,GB00BNTXR104,,BNTXR10
Prospex Energy PLC,PXEN.L,PXEN,0,0,GB00BYY0JQ23,,BYY0JQ2
Harland & Wolff Group Holdings PLC,HARL.L,HARL,0,0,IE0001340177,,0134017
Proteome Sciences PLC,PRM.L,PRM,0,0,GB00B5B7YS03,,B5B7YS0
Staffline Group PLC,STAF.L,STAF,0,0,GB00BMFZVZ53,,BMFZVZ5
Serco Group PLC,SRP.L,SRP,0,0,GB00BLPJ1272,,BLPJ127
Symphony Environmental Technologies PLC,SYMU.L,SYMU,0,0,GB00B040L800,,B040L80
Gunsynd PLC,GUN.L,GUN,0,0,GB0007973794,,0797379
Triad Group PLC,TRD.L,TRD,0,0,GB00B09G3N23,,B09G3N2
Arc Minerals Ltd,ARCMA.L,ARCMA,0,0,GB0009589168,,0958916
Tribal Group PLC,TRBG.L,TRBG,0,0,GB00BMD6PM55,,BMD6PM5
Edenville Energy PLC,EDLE.L,EDLE,0,0,GB0009035741,,0903574
Ukrproduct Group Ltd,UKR.L,UKR,0,0,VGG045791016,,BFWJ980
UniVision Engineering Ltd,UVEL.L,UVEL,0,0,GB0030181522,,3018152
Weir Group PLC,WEIR.L,WEIR,0,0,GB00BN47NP32,,BN47NP3
Next PLC,NXT.L,NXT,0,0,GB00B03HK741,,B03HK74
Oxford Technology 2 Venture Capital Trust PLC,OXF2.L,OXF2,0,0,HK0000033065,,B0TV6R2
Flutter Entertainment PLC,FLTRF.L,FLTRF,0,0,GB0009465807,,0946580
Clontarf Energy PLC,CLON.L,CLON,0,0,GB0032089863,,3208986
Rathbones Group PLC,RAT.L,RAT,0,0,GB0003105052,,0310505
Provexis PLC,PXSP.L,PXSP,0,0,IE00BWT6H894,,BWXC0Z1
Proven Vct PLC,PVN.L,PVN,0,0,GB00B09WLX62,,B09WLX6
IWG Plc,IWG.L,IWG,0,0,GB0002148343,,0214834
Allianz Technology Trust PLC,ATT.L,ATT,0,0,GB00B0923P27,,B0923P2
Enwell Energy PLC,ENWE.L,ENWE,0,0,GB00B8GH9P84,,B8GH9P8
Atalaya Mining PLC,ATYM.L,ATYM,0,0,JE00BYVQYS01,,BYVQYS0
Global Opportunities Trust PLC,GOT.L,GOT,0,0,GB00BNG2M159,,BNG2M15
Feedback PLC,FDBK.L,FDBK,0,0,GB0031775819,,3177581
Finsbury Food Group PLC,FIF.L,FIF,0,0,GB0033862573,,3386257
CT Global Managed Portfolio Trust PLC,CMPG.L,CMPG,0,0,GB00BJN59X09,,BJN59X0
FIH Group PLC,FIH.L,FIH,0,0,GB0007816068,,0781606
IQ-AI Ltd,IQAI.L,IQAI,0,0,GB0009186429,,0918642
Ariana Resources PLC,ARNR.L,ARNR,0,0,GB00B2PP2527,,B2PP252
Admiral Group PLC,ADML.L,ADML,0,0,GB00BD0CWJ91,,BD0CWJ9
Future PLC,FUTR.L,FUTR,0,0,JE00BD4H0R42,,BD4H0R4
Geiger Counter Ltd,GCLq.L,GCLq,0,0,GB00B085SD50,,B085SD5
Gresham House PLC,GHE.L,GHE,0,0,GB00B02J6398,,B02J639
Hargreaves Lansdown PLC,HRGV.L,HRGV,0,0,GB00B15FW330,,B15FW33
Helios Underwriting PLC,HUW.L,HUW,0,0,GB0003887287,,0388728
Idox PLC,IDOX.L,IDOX,0,0,GB0009580571,,0958057
Fiinu PLC,BANKI.L,BANKI,0,0,GB00B1VZ0M25,,B1VZ0M2
Zotefoams PLC,ZTF.L,ZTF,0,0,GB00B23XLS45,,B23XLS4
Athelney Trust PLC,ATTR.L,ATTR,0,0,GB0002998192,,0299819
Associated British Engineering PLC,ASBE.L,ASBE,0,0,GB0033881904,,3388190
Reconstruction Capital II Ltd,RC2.L,RC2,0,0,GB0009896605,,0989660
Rank Group PLC,RNK.L,RNK,0,0,GB0000609296,,0060929
Rentokil Initial PLC,RTO.L,RTO,0,0,GB0007395642,,0739564
Scottish American Investment Company P L C,SAIN.L,SAIN,0,0,KYG741521028,,B0QPWH9
Surface Transforms PLC,SCEU.L,SCEU,0,0,GB00B1L5QH97,,B1L5QH9
Unite Group PLC,UTG.L,UTG,0,0,GB00B082RF11,,B082RF1
Victrex PLC,VCTX.L,VCTX,0,0,GB0007873697,,0787369
Pebble Beach Systems Group PLC,PEB.L,PEB,0,0,GB0002892528,,0289252
West Bromwich Building Society,WBS_p.L,WBS_p,0,0,GB0006928617,,0692861
Sanderson Design Group PLC,SDG.L,SDG,0,0,GB0009292243,,0929224
John Wood Group PLC,WG.L,WG,0,0,GB0001482891,,0148289
Anglesey Mining PLC,AYM.L,AYM,0,0,GB00B0CX2M20,,B0CX2M2
Barratt Developments P L C,BDEV.L,BDEV,0,0,GB0003061511,,0306151
Best Of The Best PLC,BOTB.L,BOTB,0,0,GB00B5N0P849,,B5N0P84
Distil PLC,DISD.L,DISD,0,0,GB0000320472,,0032047
Bisichi PLC,BISI.L,BISI,0,0,GB0000811801,,0081180
Sutton Harbour Group PLC,SUH.L,SUH,0,0,GB00B16S3505,,B16S350
James Fisher and Sons PLC,FSJ.L,FSJ,0,0,GB0030164023,,3016402
Fuller Smith & Turner PLC,FSTA.L,FSTA,0,0,GB0001012045,,0101204
G3 Exploration Ltd,G3EG.L,G3EG,0,0,GB0008659202,,0865920
Great Eastern Energy Corporation Ltd,GEECq.L,GEECq,0,0,GB0003395000,,0339500
Getech Group PLC,GTC.L,GTC,0,0,GB00B1YPC344,,B1YPC34
Zoo Digital Group PLC,ZOO.L,ZOO,0,0,KYG409381053,,B18S7D4
Spaceandpeople PLC,SAL.L,SAL,0,0,US39032T1060,39032T106,B0T4LP4
abrdn Private Equity Opportunities Trust plc,APEO.L,APEO,0,0,GB00B0HZVP95,,B0HZVP9
Schroder Japan Trust PLC,SJG.L,SJG,0,0,GB00B1FQDL10,,B1FQDL1
Sareum Holdings PLC,SAR.L,SAR,0,0,GB00BPQDJM21,,BPQDJM2
J Smart & Co (Contractors) PLC,SMJ.L,SMJ,0,0,GB0030474687,,3047468
Vodafone Group PLC,VOD.L,VOD,0,0,GB0008022849,,0802284
European Smaller Companies Trust PLC,ESCT.L,ESCT,0,0,GB00BMC3RJ87,,BMC3RJ8
Tintra PLC,TNT.L,TNT,0,0,GB00B76BK617,,B76BK61
Baillie Gifford China Growth Trust PLC,BGCG.L,BGCG,0,0,GB00BH4HKS39,,BH4HKS3
Wynnstay Properties PLC,WSP.L,WSP,0,0,GB00BMCF8689,,BMCF868
Investec PLC,INVP.L,INVP,0,0,GB00BHXM9D70,,BHXM9D7
Star Energy Group PLC,STAR.L,STAR,0,0,GB0003656021,,0365602
CT UK High Income Trust PLC,CHI.L,CHI,0,0,GB0009842898,,0984289
Invesco Select Trust PLC,IVPU.L,IVPU,0,0,GB00B17BBQ50,,B17BBQ5
JPmorgan Claverhouse Investment Trust PLC,JCH.L,JCH,0,0,GB00BZ042C28,,BZ042C2
CT Property Trust Ltd,CTPT.L,CTPT,0,0,GB00B1N4G299,,B1N4G29
London Finance & Investment Group PLC,LFI.L,LFI,0,0,GB00B1DPVL60,,B1DPVL6
Mobile Tornado Group PLC,MBLT.L,MBLT,0,0,GB0003422184,,0342218
McBride PLC,MCB.L,MCB,0,0,GB00B012T521,,B012T52
Aptitude Software Group PLC,APTD.L,APTD,0,0,GB0002994001,,0299400
Mediazest PLC,MDZE.L,MDZE,0,0,GB00B01RQV23,,B01RQV2
Macau Property Opportunities Fund Ltd,MPO.L,MPO,0,0,GB0005746358,,0574635
Catenae Innovation PLC,CTEA.L,CTEA,0,0,GB00BJV2F804,,BJV2F80
Majedie Investments PLC,MAJE.L,MAJE,0,0,GB00B064NT52,,B064NT5
Northamber PLC,NAR.L,NAR,0,0,GG00BGDYFV61,,BGDYFV6
BP PLC,BP.L,BP,0,0,GB00BKM6CG53,,BKM6CG5
Big Yellow Group PLC,BYG.L,BYG,0,0,GB0005555221,,0555522
Michelmersh Brick Holdings PLC,MBH.L,MBH,0,0,GB00B2Q99X01,,B2Q99X0
Camellia PLC,CAME.L,CAME,0,0,GB0007980591,,0798059
Close Brothers Group PLC,CBRO.L,CBRO,0,0,GB0002869419,,0286941
Clarkson PLC,CKN.L,CKN,0,0,GB00B013H060,,B013H06
Croma Security Solutions Group PLC,CSSG.L,CSSG,0,0,GB0001667087,,0166708
Cranswick PLC,CWK.L,CWK,0,0,GB0007668071,,0766807
XP Power Ltd,XPP.L,XPP,0,0,GB0002018363,,0201836
Sportech PLC,ROD.L,ROD,0,0,GB00B5MJV178,,B5MJV17
Compass Group PLC,CPG.L,CPG,0,0,GB0002318888,,0231888
Rockwood Strategic PLC,RKW.L,RKW,0,0,SG9999003735,,B1RMWL0
Touchstar PLC,TSTT.L,TSTT,0,0,GB00BRV2F192,,BRV2F19
Spirax-Sarco Engineering PLC,SPX.L,SPX,0,0,GB00BD6K4575,,BD6K457
Solid State PLC,SOLI.L,SOLI,0,0,GB00BYRH4982,,BYRH498
Sancus Lending Group Ltd,LEND.L,LEND,0,0,GB00BD9YDB55,,BD9YDB5
Tasty PLC,TAST.L,TAST,0,0,GB00BWFGQN14,,BWFGQN1
National Grid PLC,NG.L,NG,0,0,GB0008237132,,0823713
Numis Corporation PLC,NUM.L,NUM,0,0,GB00B0CL3P62,,B0CL3P6
Mobico Group PLC,MCG.L,MCG,0,0,GB00B17MN067,,B17MN06
Synergia Energy Ltd,SYNS.L,SYNS,0,0,GB00BDR05C01,,BDR05C0
Smiths News PLC,SNWS.L,SNWS,0,0,GB00B05M6465,,B05M646
Woodbois Ltd,WBI.L,WBI,0,0,GB0006215205,,0621520
Pan African Resources PLC,PAFR.L,PAFR,0,0,AU0000233538,,BMWF2Q6
Parkmead Group PLC,PMG.L,PMG,0,0,GB00B17WCR61,,B17WCR6
Polar Capital Holdings PLC,POLR.L,POLR,0,0,GG00B4WJSD17,,B4WJSD1
PayPoint plc,PAYP.L,PAYP,0,0,GB0004300496,,0430049
Rotala PLC,ROTL.L,ROTL,0,0,GB00BGCYZL73,,BGCYZL7
R&Q Insurance Holdings Ltd,RQIH.L,RQIH,0,0,GB00B1GCLT25,,B1GCLT2
Totally PLC,TLY.L,TLY,0,0,GB00B02QND93,,B02QND9
Tower Resources PLC,TOWR.L,TOWR,0,0,GB00B1Z2MP60,,B1Z2MP6
TT electronics PLC,TTG.L,TTG,0,0,BMG7371X1065,,BBL4RK6
Tertiary Minerals PLC,TYM.L,TYM,0,0,GB00BYM1JJ00,,BYM1JJ0
Unilever PLC,ULVR.L,ULVR,0,0,GB00BZ6D6J81,,BZ6D6J8
VietNam Holding Ltd,VNHq.L,VNHq,0,0,GB0008711763,,0871176
Wilmington PLC,WIL.L,WIL,0,0,GB0008854563,,0885456
Worthington Group PLC,WOXC.L,WOXC,0,0,GB00B10RZP78,,B10RZP7
VP PLC,VP.L,VP,0,0,GG00BJQZ9H10,,BJQZ9H1
Dunelm Group PLC,DNLM.L,DNLM,0,0,GB0009692319,,0969231
Eleco PLC,ELCO.L,ELCO,0,0,GB00B01YQ796,,B01YQ79
E-Therapeutics PLC,ETXP.L,ETXP,0,0,GB0009286963,,0928696
CT UK Capital and Income Investment Trust PLC,CTUK.L,CTUK,0,0,GB00B1CKQ739,,B1CKQ73
Easyjet PLC,EZJ.L,EZJ,0,0,GB0003081246,,0308124
Renishaw PLC,RSW.L,RSW,0,0,GB00B2823H99,,B2823H9
abrdn Smaller Companies Income Trust PLC,ASCIA.L,ASCIA,0,0,GB0003463287,,0346328
abrdn Property Income Trust Ltd,APIA.L,APIA,0,0,GB00B7KR2P84,,B7KR2P8
H C Slingsby PLC,SLNG.L,SLNG,0,0,GB0007323586,,0732358
Greatland Gold PLC,GGPL.L,GGPL,0,0,GB0008063728,,0806372
Entain PLC,ENT.L,ENT,0,0,GB0033875286,,3387528
Headlam Group PLC,HEAD.L,HEAD,0,0,GB0008138009,,0813800
Henderson Eurotrust PLC,HNE.L,HNE,0,0,GB00B15XDH89,,B15XDH8
1Spatial PLC,SPA.L,SPA,0,0,IM00B5VQMV65,,B5VQMV6
Sopheon PLC,SPHN.L,SPHN,0,0,GB0004170089,,0417008
STM Group PLC,STMG.L,STMG,0,0,GB00BP6QR382,,BP6QR38
SVM UK Emerging Fund PLC,SVME.L,SVME,0,0,GB00BFZ45C84,,BFZ45C8
Tullow Oil PLC,TLW.L,TLW,0,0,GB00BSZM1369,,BSZM136
Tandem Group PLC,TND.L,TND,0,0,IM00B1S9KY98,,B1S9KY9
Unicorn AIM VCT PLC,UAVP.L,UAVP,0,0,GB0000684174,,0068417
Riverfort Global Opportunities PLC,RGO.L,RGO,0,0,GB0001500809,,0150080
Volvere PLC,VLE.L,VLE,0,0,GB00B460T373,,B460T37
Videndum PLC,VIDV.L,VIDV,0,0,GB00B1RTFN43,,B1RTFN4
InterContinental Hotels Group PLC,IHG.L,IHG,0,0,GB0032302688,,3230268
Intercede Group PLC,IGP.L,IGP,0,0,GB0009296665,,0929666
Image Scan Holdings PLC,IMGE.L,IMGE,0,0,GB0009065060,,0906506
JPMorgan Mid Cap Investment Trust PLC,JMF.L,JMF,0,0,GB00BHJYC057,,BHJYC05
Witan Investment Trust PLC,WTAN.L,WTAN,0,0,GB0003287249,,0328724
Echo Energy PLC,ECHOE.L,ECHOE,0,0,GB0031410581,,3141058
ITM Power PLC,ITM.L,ITM,0,0,GB0002357613,,0235761
JPMorgan Japanese Investment Trust PLC,JFJ.L,JFJ,0,0,GB00BF0YPG76,,BF0YPG7
JPMorgan Emerging Europe Middle East & Africa Securities PLC,JEMA.L,JEMA,0,0,GB00B0130H42,,B0130H4
Legal & General Group PLC,LGEN.L,LGEN,0,0,GB00BKZGVH64,,BKZGVH6
LondonMetric Property PLC,LMPL.L,LMPL,0,0,GB0001740025,,0174002
Law Debenture Corporation PLC,LWDB.L,LWDB,0,0,GB0032164732,,3216473
Marston's PLC,MARS.L,MARS,0,0,GB0005603997,,0560399
MPAC Group PLC,MPAC.L,MPAC,0,0,GB00B4WFW713,,B4WFW71
Morgan Advanced Materials PLC,MGAMM.L,MGAMM,0,0,GB0031429219,,3142921
North Atlantic Smaller Companies Investment Trust PLC,NTAS.L,NTAS,0,0,GB00B1JQDM80,,B1JQDM8
Velocys PLC,VLSV.L,VLSV,0,0,GB0005991111,,0599111
Momentum Multi-Asset Value Trust PLC,MAVT.L,MAVT,0,0,GB0006027295,,0602729
Mercantile Investment Trust PLC,MRCM.L,MRCM,0,0,GB0006439003,,0643900
Mattioli Woods PLC,MTWL.L,MTWL,0,0,GB00B11SZ269,,B11SZ26
CQS New City High Yield Fund Ltd,NCYF.L,NCYF,0,0,GB0008769993,,0876999
Northern 3 VCT PLC,NTN.L,NTN,0,0,GB00BF4JDH58,,BF4JDH5
Northern Bear PLC,NTBR.L,NTBR,0,0,GB00B0MT3Y97,,B0MT3Y9
Octopus Apollo VCT PLC,OAP3.L,OAP3,0,0,JE00B1LZS514,,B1LZS51
